row_id,teamAttack,teamDefense,date,Level,Comp,Zone,Origin,Start,Pass,Ruck,Clear,Contest,Score,Retain NEG,Retain Gain 1,Retain Gain +1,Retain Score,Retain HR neg,Retain HR Static,Retain HR Gain 1,Retain HR Gain +1,Lose gain neg,Lose Static,Lose Gain 1,Lose Gain +1,Lose HR neg,Lose HR Static,Lose HR Gain 1,Lose HR Gain +1,OUTCOME,game_id,retainedPosession,lostPosession,map_dic,time,outcome_score,related_score,team_scored,passRuckRatio,nextOrigin,play,time_bin
2946,NZ,IRE,2022-07-09,Elite Men International,Winter 2022,Own 50,Lineout,1,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lose,16,1.0,0.0,6,21.86,0.007269339452307303,1879,NZ,,Penalty,,20.0
2947,NZ,IRE,2022-07-09,Elite Men International,Winter 2022,Own 50,Penalty,1,0.0,0.0,1.0,0.0,0,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lose,16,1.0,0.0,7,22.16,0.007953924288238368,1879,NZ,,Lineout,Kick for Touch,20.0
2948,NZ,IRE,2022-07-09,Elite Men International,Winter 2022,Opp 50,Lineout,1,2.0,1.0,0.0,1.0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Lose,16,0.0,1.0,6,22.46,0.008702979410728699,1879,NZ,2.0,Kick fielded,,20.0
2949,IRE,NZ,2022-07-09,Elite Men International,Winter 2022,Own 50,Kick fielded,1,3.0,2.0,1.0,0.0,0,0.0,1.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Win,16,1.0,0.0,2,23.3,-0.011197218822415096,1879,NZ,1.5,Penalty,Pick and Go Short,25.0
2950,IRE,NZ,2022-07-09,Elite Men International,Winter 2022,Own 50,Penalty,1,0.0,0.0,1.0,0.0,0,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Win,16,1.0,0.0,7,23.6,-0.012251708884506538,1879,NZ,,Lineout,Kick for Touch,25.0
2951,IRE,NZ,2022-07-09,Elite Men International,Winter 2022,Opp 50,Lineout,1,4.0,5.0,0.0,1.0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Win,16,0.0,1.0,6,24.8,-0.01756073472279348,1879,NZ,0.8,Kick fielded,Pick and Go Short,25.0
2952,NZ,IRE,2022-07-09,Elite Men International,Winter 2022,Own 22,Kick fielded,1,1.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Lose,16,0.0,1.0,2,25.14,0.019446467383420298,1879,NZ,inf,Kick fielded,Kick for Position,25.0
2953,IRE,NZ,2022-07-09,Elite Men International,Winter 2022,Opp 50,Kick fielded,1,4.0,2.0,0.0,0.0,0,0.0,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Win,16,1.0,0.0,2,25.74,-0.023281648402812733,1879,NZ,2.0,Penalty,Pick and Go Short,25.0
2954,IRE,NZ,2022-07-09,Elite Men International,Winter 2022,Opp 22,Penalty,1,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Win,16,1.0,0.0,7,26.89,-0.03287345285801826,1879,NZ,,Scrum,,25.0
2955,IRE,NZ,2022-07-09,Elite Men International,Winter 2022,Opp 22,Scrum,1,16.0,9.0,0.0,0.0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Win,16,0.0,1.0,4,29.48,-0.07149771048778769,1879,NZ,1.7777777777777777,Scrum,Pick and Go Long,30.0
2956,NZ,IRE,2022-07-09,Elite Men International,Winter 2022,Own 22,Scrum,1,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lose,16,1.0,0.0,4,29.48,0.07149771048778769,1879,NZ,,Penalty,,30.0
2957,NZ,IRE,2022-07-09,Elite Men International,Winter 2022,Own 22,Penalty,1,0.0,0.0,1.0,0.0,0,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lose,16,1.0,0.0,7,29.77,0.07799661497858626,1879,NZ,,Lineout,Kick for Touch,30.0
2958,NZ,IRE,2022-07-09,Elite Men International,Winter 2022,Own 50,Lineout,1,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Lose,16,0.0,1.0,6,29.82,0.07917538286056497,1879,NZ,inf,Scrum,,30.0
2959,IRE,NZ,2022-07-09,Elite Men International,Winter 2022,Opp 50,Scrum,1,4.0,1.0,0.0,0.0,0,0.0,1.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Win,16,1.0,0.0,4,30.22,-0.08926999489787868,1879,NZ,4.0,Penalty,Passing Play,30.0
2960,IRE,NZ,2022-07-09,Elite Men International,Winter 2022,Opp 50,Penalty,1,0.0,0.0,1.0,0.0,0,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Win,16,1.0,0.0,7,30.52,-0.09767693272375418,1879,NZ,,Lineout,Kick for Touch,30.0
2961,IRE,NZ,2022-07-09,Elite Men International,Winter 2022,Opp 22,Lineout,1,1.0,1.0,0.0,0.0,0,0.0,1.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Win,16,1.0,0.0,6,30.77,-0.10528441768995905,1879,NZ,1.0,Penalty,,30.0
2962,IRE,NZ,2022-07-09,Elite Men International,Winter 2022,Opp 22,Penalty,1,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Win,16,1.0,0.0,7,32.21,-0.16217328564713535,1879,NZ,,Lineout,Kick for Touch,30.0
2963,IRE,NZ,2022-07-09,Elite Men International,Winter 2022,Opp 22,Lineout,1,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Win,16,1.0,0.0,6,32.21,-0.16217328564713535,1879,NZ,,Penalty,,30.0
2964,IRE,NZ,2022-07-09,Elite Men International,Winter 2022,Opp 22,Penalty,1,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Win,16,1.0,0.0,7,33.36,-0.22898704457313884,1879,NZ,,Scrum,,35.0
2965,IRE,NZ,2022-07-09,Elite Men International,Winter 2022,Opp 22,Scrum,1,3.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Win,16,0.0,1.0,4,33.51,-0.2395268281816622,1879,NZ,inf,Scrum,Passing Play,35.0
2966,NZ,IRE,2022-07-09,Elite Men International,Winter 2022,Own 22,Scrum,1,1.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Lose,16,0.0,1.0,4,33.86,0.26604498952622035,1879,NZ,inf,Kick fielded,Kick for Position,35.0
2967,IRE,NZ,2022-07-09,Elite Men International,Winter 2022,Own 50,Kick fielded,1,5.0,2.0,0.0,1.0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Win,16,0.0,1.0,2,34.5,-0.322358869995157,1879,NZ,2.5,Lineout,Passing Play,35.0
2968,NZ,IRE,2022-07-09,Elite Men International,Winter 2022,Own 50,Lineout,1,1.0,0.0,0.0,1.0,0,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lose,16,1.0,0.0,6,34.55,0.32723070042684366,1879,NZ,inf,Lineout,,35.0
2969,NZ,IRE,2022-07-09,Elite Men International,Winter 2022,Opp 50,Lineout,1,4.0,5.0,0.0,0.0,0,0.0,1.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lose,16,1.0,0.0,6,35.75,0.46902938826897833,1879,NZ,0.8,Penalty,Pick and Go Short,35.0
2970,NZ,IRE,2022-07-09,Elite Men International,Winter 2022,Opp 50,Penalty,1,0.0,0.0,1.0,0.0,0,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lose,16,1.0,0.0,7,36.05,0.513199894945902,1879,NZ,,Lineout,Kick for Touch,35.0
2971,NZ,IRE,2022-07-09,Elite Men International,Winter 2022,Opp 22,Lineout,1,3.0,4.0,0.0,0.0,0,0.0,1.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lose,16,1.0,0.0,6,36.99,0.6803894998187351,1879,NZ,0.75,Penalty,Pick and Go Short,35.0
2972,NZ,IRE,2022-07-09,Elite Men International,Winter 2022,Opp 22,Penalty,1,1.0,4.0,0.0,0.0,0,0.0,1.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lose,16,1.0,0.0,7,37.84,0.87801653676098,1879,NZ,0.25,Penalty,Pick and Go Short,40.0
2973,NZ,IRE,2022-07-09,Elite Men International,Winter 2022,Opp 22,Penalty,1,2.0,2.0,0.0,0.0,0,0.0,1.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lose,16,1.0,0.0,7,38.34,1.020109678090603,1879,NZ,1.0,Penalty,Pick and Go Short,40.0
2974,NZ,IRE,2022-07-09,Elite Men International,Winter 2022,Opp 22,Penalty,1,9.0,10.0,0.0,0.0,7,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lose,16,1.0,0.0,7,44.76,7.0,1879,NZ,0.9,Restart,Penalty Goal Attempt,45.0
2975,NZ,IRE,2022-07-09,Elite Men International,Winter 2022,Own 50,Restart,1,2.0,2.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Lose,16,0.0,1.0,1,45.56,-0.3091001789378502,1888,IRE,1.0,Kick fielded,Kick for Position,45.0
2976,IRE,NZ,2022-07-09,Elite Men International,Winter 2022,Own 50,Kick fielded,1,3.0,3.0,0.0,1.0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Win,16,1.0,0.0,2,46.3,0.38593363631452765,1888,IRE,1.0,Scrum,Pick and Go Short,45.0
2977,IRE,NZ,2022-07-09,Elite Men International,Winter 2022,Opp 50,Scrum,1,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Win,16,0.0,1.0,4,46.6,0.42227866007219594,1888,IRE,,Lineout,Kick for Touch,45.0
2978,NZ,IRE,2022-07-09,Elite Men International,Winter 2022,Own 22,Lineout,1,2.0,1.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Lose,16,0.0,1.0,6,47.2,-0.505559343914246,1888,IRE,2.0,Lineout,Kick for Touch,45.0
2979,IRE,NZ,2022-07-09,Elite Men International,Winter 2022,Opp 50,Lineout,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Win,16,0.0,1.0,6,47.2,0.505559343914246,1888,IRE,,Turnover,,45.0
2980,NZ,IRE,2022-07-09,Elite Men International,Winter 2022,Own 50,Turnover,1,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Lose,16,0.0,1.0,3,47.45,-0.5449344041367983,1888,IRE,1.0,Scrum,,45.0
2981,IRE,NZ,2022-07-09,Elite Men International,Winter 2022,Opp 50,Scrum,1,4.0,3.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Win,16,0.0,1.0,4,48.25,0.6927473982398054,1888,IRE,1.3333333333333333,Turnover,Pick and Go Short,50.0
2982,NZ,IRE,2022-07-09,Elite Men International,Winter 2022,Own 22,Turnover,1,7.0,3.0,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Lose,16,0.0,1.0,3,49.19,-0.9184297589125487,1888,IRE,2.3333333333333335,Scrum,Passing Play,50.0
2983,IRE,NZ,2022-07-09,Elite Men International,Winter 2022,Own 50,Scrum,1,12.0,11.0,0.0,0.0,7,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Win,16,1.0,0.0,4,55.96,7.0,1888,IRE,1.0909090909090908,Restart,Pick and Go Long,55.0
2984,IRE,NZ,2022-07-09,Elite Men International,Winter 2022,Own 50,Restart,1,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Win,16,0.0,1.0,1,56.16,1.4867793770779532,1894,IRE,0.0,Lineout,,55.0
2985,NZ,IRE,2022-07-09,Elite Men International,Winter 2022,Opp 50,Lineout,1,2.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Lose,16,0.0,1.0,6,56.66,-1.7273911916713918,1894,IRE,1.0,Scrum,Pick and Go Short,55.0
2986,IRE,NZ,2022-07-09,Elite Men International,Winter 2022,Own 50,Scrum,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Win,16,1.0,0.0,4,56.66,1.7273911916713918,1894,IRE,,Penalty,,55.0
2987,IRE,NZ,2022-07-09,Elite Men International,Winter 2022,Own 50,Penalty,1,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Win,16,1.0,0.0,7,56.96,1.8900670198257374,1894,IRE,,Lineout,Kick for Touch,55.0
2988,IRE,NZ,2022-07-09,Elite Men International,Winter 2022,Opp 50,Lineout,1,15.0,4.0,0.0,1.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Win,16,1.0,0.0,6,58.5,3.0,1894,IRE,3.75,Penalty,Passing Play,60.0
2989,IRE,NZ,2022-07-09,Elite Men International,Winter 2022,Opp 50,Penalty,1,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Win,16,1.0,0.0,7,58.5,3.0,1894,IRE,,Restart,Penalty Goal Attempt,60.0
2990,IRE,NZ,2022-07-09,Elite Men International,Winter 2022,Own 22,Restart,1,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Win,16,0.0,1.0,1,58.8,0.27052582569564576,1913,IRE,,Kick fielded,Kick for Position,60.0
2991,NZ,IRE,2022-07-09,Elite Men International,Winter 2022,Own 50,Kick fielded,1,11.0,9.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Lose,16,0.0,1.0,2,61.14,-0.5458627484341181,1913,IRE,1.2222222222222223,Scrum,Pick and Go Long,60.0
2992,IRE,NZ,2022-07-09,Elite Men International,Winter 2022,Own 50,Scrum,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Win,16,1.0,0.0,4,61.14,0.5458627484341181,1913,IRE,,Penalty,,60.0
2993,IRE,NZ,2022-07-09,Elite Men International,Winter 2022,Own 50,Penalty,1,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Win,16,0.0,1.0,7,61.44,0.597268981769258,1913,IRE,,Kick fielded,Kick for Position,60.0
2994,NZ,IRE,2022-07-09,Elite Men International,Winter 2022,Own 22,Kick fielded,1,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Lose,16,0.0,1.0,2,61.74,-0.6535163603067191,1913,IRE,,Lineout,Kick for Touch,60.0
2995,IRE,NZ,2022-07-09,Elite Men International,Winter 2022,Own 50,Lineout,1,1.0,1.0,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Win,16,0.0,1.0,6,61.99,0.7044149271184228,1913,IRE,1.0,Kick fielded,,60.0
2996,NZ,IRE,2022-07-09,Elite Men International,Winter 2022,Own 50,Kick fielded,1,4.0,4.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lose,16,1.0,0.0,2,62.98,-0.9480123860755887,1913,IRE,1.0,Penalty,Pick and Go Short,65.0
2997,NZ,IRE,2022-07-09,Elite Men International,Winter 2022,Own 50,Penalty,1,5.0,4.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Lose,16,0.0,1.0,7,64.03,-1.299022798922636,1913,IRE,1.25,Penalty,Pick and Go Short,65.0
2998,IRE,NZ,2022-07-09,Elite Men International,Winter 2022,Own 50,Penalty,1,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Win,16,1.0,0.0,7,64.33,1.4213573405279116,1913,IRE,,Lineout,Kick for Touch,65.0
2999,IRE,NZ,2022-07-09,Elite Men International,Winter 2022,Opp 50,Lineout,1,3.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Win,16,0.0,1.0,6,64.68,1.5787166792313223,1913,IRE,3.0,Scrum,Passing Play,65.0
3000,NZ,IRE,2022-07-09,Elite Men International,Winter 2022,Own 50,Scrum,1,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Lose,16,0.0,1.0,4,64.98,-1.7273911916713995,1913,IRE,,Kick fielded,Kick for Position,65.0
3001,IRE,NZ,2022-07-09,Elite Men International,Winter 2022,Own 22,Kick fielded,1,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Win,16,0.0,1.0,2,65.27,1.884405315568924,1913,IRE,,Lineout,Kick for Touch,65.0
3002,NZ,IRE,2022-07-09,Elite Men International,Winter 2022,Own 50,Lineout,1,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lose,16,1.0,0.0,6,65.37,-1.9417940012341106,1913,IRE,inf,Penalty,Passing Play,65.0
3003,NZ,IRE,2022-07-09,Elite Men International,Winter 2022,Own 50,Penalty,1,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lose,16,1.0,0.0,7,65.67,-2.1246610604034055,1913,IRE,,Lineout,Kick for Touch,65.0
3004,NZ,IRE,2022-07-09,Elite Men International,Winter 2022,Opp 50,Lineout,1,3.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Lose,16,0.0,1.0,6,66.02,-2.3598835831996623,1913,IRE,3.0,Turnover,Passing Play,65.0
3005,IRE,NZ,2022-07-09,Elite Men International,Winter 2022,Own 50,Turnover,1,0.0,0.0,1.0,0.0,0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Win,16,1.0,0.0,3,66.32,2.5821239292751734,1913,IRE,,Lineout,Kick for Touch,65.0
3006,IRE,NZ,2022-07-09,Elite Men International,Winter 2022,Opp 22,Lineout,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Win,16,0.0,1.0,6,66.32,2.5821239292751734,1913,IRE,,Turnover,,65.0
3007,NZ,IRE,2022-07-09,Elite Men International,Winter 2022,Own 22,Turnover,1,2.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Lose,16,0.0,1.0,3,66.82,-3.0,1913,IRE,1.0,Penalty,Pick and Go Short,65.0
3008,IRE,NZ,2022-07-09,Elite Men International,Winter 2022,Opp 22,Penalty,1,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Win,16,1.0,0.0,7,66.82,3.0,1913,IRE,,Restart,Penalty Goal Attempt,65.0
3009,IRE,NZ,2022-07-09,Elite Men International,Winter 2022,Own 22,Restart,1,0.0,1.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Win,16,0.0,1.0,1,67.32,-0.10618609748307237,1927,NZ,0.0,Lineout,Kick for Touch,65.0
3010,NZ,IRE,2022-07-09,Elite Men International,Winter 2022,Opp 50,Lineout,1,4.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Lose,16,0.0,1.0,6,67.71,0.11936585534373506,1927,NZ,4.0,Scrum,Passing Play,70.0
3011,IRE,NZ,2022-07-09,Elite Men International,Winter 2022,Own 50,Scrum,1,1.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Win,16,1.0,0.0,4,67.76,-0.12116983922845595,1927,NZ,inf,Penalty,,70.0
3012,IRE,NZ,2022-07-09,Elite Men International,Winter 2022,Own 50,Penalty,1,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Win,16,1.0,0.0,7,68.06,-0.13258092204447114,1927,NZ,,Lineout,Kick for Touch,70.0
3013,IRE,NZ,2022-07-09,Elite Men International,Winter 2022,Opp 50,Lineout,1,13.0,7.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Win,16,0.0,1.0,6,70.1,-0.24449459233137255,1927,NZ,1.8571428571428572,Turnover,Pick and Go Long,70.0
3014,NZ,IRE,2022-07-09,Elite Men International,Winter 2022,Own 22,Turnover,1,3.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lose,16,1.0,0.0,3,70.65,0.28835523975776856,1927,NZ,1.5,Penalty,Pick and Go Short,70.0
3015,NZ,IRE,2022-07-09,Elite Men International,Winter 2022,Opp 50,Penalty,1,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lose,16,1.0,0.0,7,70.95,0.31551088791460025,1927,NZ,,Lineout,Kick for Touch,70.0
3016,NZ,IRE,2022-07-09,Elite Men International,Winter 2022,Opp 22,Lineout,1,2.0,5.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lose,16,1.0,0.0,6,72.05,0.43886558927251634,1927,NZ,0.4,Penalty,Pick and Go Short,70.0
3017,NZ,IRE,2022-07-09,Elite Men International,Winter 2022,Opp 22,Penalty,1,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lose,16,0.0,1.0,7,72.15,0.4522310362620475,1927,NZ,inf,Penalty,Passing Play,70.0
3018,NZ,IRE,2022-07-09,Elite Men International,Winter 2022,Opp 22,Penalty,1,2.0,4.0,0.0,0.0,0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lose,16,1.0,0.0,7,73.04,0.5906320244442591,1927,NZ,0.5,Restart,Penalty Goal Attempt,75.0
3019,NZ,IRE,2022-07-09,Elite Men International,Winter 2022,Own 50,Restart,1,2.0,3.0,0.0,0.0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Lose,16,0.0,1.0,1,73.74,0.7286497700647149,1927,NZ,0.6666666666666666,Turnover,Pick and Go Short,75.0
3020,IRE,NZ,2022-07-09,Elite Men International,Winter 2022,Own 50,Turnover,1,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Win,16,0.0,1.0,3,73.74,-0.7286497700647149,1927,NZ,,Turnover,,75.0
3021,NZ,IRE,2022-07-09,Elite Men International,Winter 2022,Opp 50,Turnover,1,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lose,16,1.0,0.0,3,74.93,1.041266657983261,1927,NZ,inf,Scrum,,75.0
