game index,Attack Team,Defense team,Date,Level,Comp,Zone,Origin,Start,Pass,Ruck,Clear,Contest,Score,Times,time
3,WAL,IRE,2/04/2023,Elite Men International,6 Nations 2023,Own 50,Kick fielded,1,1.0,0.0,0.0,0.0,0,0.0,54.2
3,IRE,WAL,2/04/2023,Elite Men International,6 Nations 2023,Own 22,Lineout,1,2.0,1.0,1.0,0.0,0,0.0,54.88
3,WAL,IRE,2/04/2023,Elite Men International,6 Nations 2023,Own 50,Kick fielded,1,1.0,0.0,0.0,1.0,0,0.0,54.9
3,WAL,IRE,2/04/2023,Elite Men International,6 Nations 2023,Opp 50,Penalty,1,0.0,0.0,1.0,0.0,0,0.0,55.68
3,WAL,IRE,2/04/2023,Elite Men International,6 Nations 2023,Opp 22,Lineout,1,0.0,0.0,0.0,0.0,0,0.0,56.14
3,IRE,WAL,2/04/2023,Elite Men International,6 Nations 2023,Own 22,Turnover,1,4.0,1.0,0.0,1.0,0,0.0,56.29
3,WAL,IRE,2/04/2023,Elite Men International,6 Nations 2023,Opp 50,Kick fielded,1,3.0,3.0,0.0,0.0,0,0.0,56.56
3,IRE,WAL,2/04/2023,Elite Men International,6 Nations 2023,Own 22,Turnover,1,1.0,0.0,1.0,0.0,0,0.0,56.69
3,WAL,IRE,2/04/2023,Elite Men International,6 Nations 2023,Own 50,Kick fielded,1,4.0,3.0,0.0,0.0,0,0.0,56.98
3,IRE,WAL,2/04/2023,Elite Men International,6 Nations 2023,Own 50,Penalty,1,0.0,0.0,1.0,0.0,0,0.0,57.77
3,IRE,WAL,2/04/2023,Elite Men International,6 Nations 2023,Opp 50,Lineout,1,21.0,12.0,1.0,0.0,0,0.0,59.59
3,IRE,WAL,2/04/2023,Elite Men International,6 Nations 2023,Opp 50,Penalty,1,0.0,0.0,1.0,0.0,0,0.0,60.38
3,IRE,WAL,2/04/2023,Elite Men International,6 Nations 2023,Opp 22,Lineout,1,0.0,1.0,0.0,0.0,0,0.0,60.910000000000004
3,WAL,IRE,2/04/2023,Elite Men International,6 Nations 2023,Own 22,Penalty,1,0.0,0.0,1.0,0.0,0,0.0,61.7
3,WAL,IRE,2/04/2023,Elite Men International,6 Nations 2023,Own 50,Lineout,1,2.0,1.0,1.0,1.0,0,0.0,62.37
3,WAL,IRE,2/04/2023,Elite Men International,6 Nations 2023,Opp 50,Restart,1,9.0,5.0,0.0,0.0,0,0.0,63.32
3,WAL,IRE,2/04/2023,Elite Men International,6 Nations 2023,Opp 22,Penalty,1,0.0,0.0,1.0,0.0,0,0.0,64.11000000000001
3,IRE,WAL,2/04/2023,Elite Men International,6 Nations 2023,Own 22,Turnover,1,1.0,2.0,1.0,0.0,0,0.0,64.38
3,WAL,IRE,2/04/2023,Elite Men International,6 Nations 2023,Opp 50,Lineout,1,6.0,2.0,0.0,0.0,0,0.0,65.1
3,IRE,WAL,2/04/2023,Elite Men International,6 Nations 2023,Own 50,Penalty,1,0.0,0.0,1.0,0.0,0,0.0,65.88
3,IRE,WAL,2/04/2023,Elite Men International,6 Nations 2023,Opp 50,Lineout,1,4.0,1.0,0.0,0.0,0,0.0,66.47999999999999
3,IRE,WAL,2/04/2023,Elite Men International,6 Nations 2023,Own 50,Scrum,1,0.0,1.0,0.0,0.0,0,0.0,67.75
3,WAL,IRE,2/04/2023,Elite Men International,6 Nations 2023,Opp 50,Penalty,1,0.0,0.0,1.0,0.0,0,0.0,68.53
3,WAL,IRE,2/04/2023,Elite Men International,6 Nations 2023,Opp 22,Lineout,1,1.0,1.0,0.0,0.0,0,0.0,69.08000000000001
3,IRE,WAL,2/04/2023,Elite Men International,6 Nations 2023,Own 22,Scrum,1,0.0,0.0,0.0,0.0,0,0.0,70.27000000000001
3,IRE,WAL,2/04/2023,Elite Men International,6 Nations 2023,Own 22,Penalty,1,0.0,0.0,1.0,0.0,0,0.0,71.05000000000001
3,WAL,IRE,2/04/2023,Elite Men International,6 Nations 2023,Own 50,Kick fielded,1,16.0,9.0,0.0,0.0,0,0.0,72.0
3,IRE,WAL,2/04/2023,Elite Men International,6 Nations 2023,Own 50,Turnover,1,1.0,0.0,1.0,0.0,0,0.0,72.13
3,WAL,IRE,2/04/2023,Elite Men International,6 Nations 2023,Own 22,Kick fielded,1,0.0,0.0,1.0,0.0,0,0.0,72.24000000000001
3,IRE,WAL,2/04/2023,Elite Men International,6 Nations 2023,Own 50,Kick fielded,1,21.0,13.0,0.0,0.0,7,73.0,73.0
3,IRE,WAL,2/04/2023,Elite Men International,6 Nations 2023,Own 50,Restart,1,0.0,0.0,0.0,0.0,0,0.0,73.42
3,WAL,IRE,2/04/2023,Elite Men International,6 Nations 2023,Opp 50,Turnover,1,8.0,3.0,0.0,1.0,0,0.0,73.78
3,IRE,WAL,2/04/2023,Elite Men International,6 Nations 2023,Own 50,Kick fielded,1,1.0,1.0,0.0,0.0,0,0.0,73.88
3,IRE,WAL,2/04/2023,Elite Men International,6 Nations 2023,Own 50,Penalty,1,0.0,0.0,1.0,0.0,0,0.0,74.66
3,IRE,WAL,2/04/2023,Elite Men International,6 Nations 2023,Opp 50,Lineout,1,4.0,1.0,0.0,0.0,0,0.0,75.27
3,IRE,WAL,2/04/2023,Elite Men International,6 Nations 2023,Opp 50,Scrum,1,0.0,0.0,0.0,0.0,0,0.0,76.45
3,WAL,IRE,2/04/2023,Elite Men International,6 Nations 2023,Own 22,Free-kick,1,18.0,10.0,0.0,0.0,0,0.0,78.19
3,IRE,WAL,2/04/2023,Elite Men International,6 Nations 2023,Opp 50,Penalty,1,0.0,0.0,1.0,0.0,0,0.0,78.98
3,IRE,WAL,2/04/2023,Elite Men International,6 Nations 2023,Opp 22,Lineout,1,3.0,4.0,0.0,1.0,0,82.0,82.0
